ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,nn,0.5,8096,0.6936380481778875,2,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.7232859789993823,3,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.6991970352069179,4,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.7294626312538605,5,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.7066090179122916,6,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.6911673872760964,7,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.6973440395305744,8,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.7035206917850525,9,2254.7413051128387,10,1.0.2
10,nn,0.75,128,0.8076923076923077,0,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.8461538461538461,1,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.8461538461538461,2,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.8846153846153846,3,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.7307692307692307,4,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.8461538461538461,5,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.84,6,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.84,7,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.92,8,12.906589984893799,10,1.0.2
10,nn,0.75,128,0.88,9,12.906589984893799,10,1.0.2
10,nn,0.75,256,0.8846153846153846,0,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.8269230769230769,1,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.8431372549019608,2,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.7843137254901961,3,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.7843137254901961,4,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.8235294117647058,5,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.7647058823529411,6,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.8823529411764706,7,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.9411764705882353,8,25.5204336643219,10,1.0.2
10,nn,0.75,256,0.8627450980392157,9,25.5204336643219,10,1.0.2
10,nn,0.75,512,0.8446601941747572,0,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.8252427184466019,1,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.7961165048543689,2,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.8932038834951457,3,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.7843137254901961,4,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.8431372549019608,5,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.7745098039215687,6,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.8137254901960784,7,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.8235294117647058,8,74.54472470283508,10,1.0.2
10,nn,0.75,512,0.8333333333333334,9,74.54472470283508,10,1.0.2
10,nn,0.75,1024,0.8097560975609757,0,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.8292682926829268,1,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.8682926829268293,2,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.8439024390243902,3,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.8097560975609757,4,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.8195121951219512,5,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.8048780487804879,6,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.848780487804878,7,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.803921568627451,8,110.90081596374512,10,1.0.2
10,nn,0.75,1024,0.8578431372549019,9,110.90081596374512,10,1.0.2
10,nn,0.75,2048,0.8219512195121951,0,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.8292682926829268,1,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.8439024390243902,2,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.8536585365853658,3,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.8414634146341463,4,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.8439024390243902,5,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.8141809290953546,6,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.843520782396088,7,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.8288508557457213,8,218.03869938850403,10,1.0.2
10,nn,0.75,2048,0.80440097799511,9,218.03869938850403,10,1.0.2
10,nn,0.75,8096,0.8320987654320988,0,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.832716049382716,1,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.8350833848054354,2,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.8326127239036443,3,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.820259419394688,4,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.8381717109326745,5,1231.364823102951,10,1.0.2
